dataset,target_type,target_item,victim_model,method,attack_size,recall20
yoochoose1_64,popular,3916,freqrec,DPSBR,0.03,0.3791906687180221
yoochoose1_64,popular,3916,mdhg,DPSBR,0.03,0.17301155676410604
yoochoose1_64,popular,3916,miasrec,DPSBR,0.03,0.6124369387097929
yoochoose1_64,popular,3916,srgnn,DPSBR,0.03,0.6011306307917994
yoochoose1_64,popular,3916,tron,DPSBR,0.03,0.5201226180019002
yoochoose1_64,popular,3916,wearec,DPSBR,0.03,0.4840781423306737
yoochoose1_64,popular,6200,freqrec,DPSBR,0.03,0.3975991985401982
yoochoose1_64,popular,6200,mdhg,DPSBR,0.03,0.15979104798024973
yoochoose1_64,popular,6200,miasrec,DPSBR,0.03,0.5197502594010519
yoochoose1_64,popular,6200,srgnn,DPSBR,0.03,0.5724533972592937
yoochoose1_64,popular,6200,tron,DPSBR,0.03,0.4862234013946901
yoochoose1_64,popular,6200,wearec,DPSBR,0.03,0.48615335074600163
yoochoose1_64,popular,6996,freqrec,DPSBR,0.03,0.3956313284911804
yoochoose1_64,popular,6996,mdhg,DPSBR,0.03,0.17791334215893234
yoochoose1_64,popular,6996,miasrec,DPSBR,0.03,0.5593938960249025
yoochoose1_64,popular,6996,srgnn,DPSBR,0.03,0.5785716841389674
yoochoose1_64,popular,6996,tron,DPSBR,0.03,0.5344997579907858
yoochoose1_64,popular,6996,wearec,DPSBR,0.03,0.4796414898565244
yoochoose1_64,popular,7759,freqrec,DPSBR,0.03,0.3756306129020716
yoochoose1_64,popular,7759,mdhg,DPSBR,0.03,0.16991663386883252
yoochoose1_64,popular,7759,miasrec,DPSBR,0.03,0.5734910014669576
yoochoose1_64,popular,7759,srgnn,DPSBR,0.03,0.567265376220974
yoochoose1_64,popular,7759,tron,DPSBR,0.03,0.5451481634189628
yoochoose1_64,popular,7759,wearec,DPSBR,0.03,0.5398046441733156
yoochoose1_64,unpopular,1440,freqrec,TC-SACP-C,0.03,0.36579126265698236
yoochoose1_64,unpopular,1440,mdhg,TC-SACP-C,0.03,0.8976707574510716
yoochoose1_64,unpopular,1440,miasrec,TC-SACP-C,0.03,0.542523882786504
yoochoose1_64,unpopular,1440,srgnn,TC-SACP-C,0.03,0.7533722136749079
yoochoose1_64,unpopular,1440,tron,TC-SACP-C,0.03,0.27863327537063265
yoochoose1_64,unpopular,1440,wearec,TC-SACP-C,0.03,0.4726644960463702
yoochoose1_64,unpopular,14514,freqrec,TC-SACP-C,0.03,0.3592436223120684
yoochoose1_64,unpopular,14514,mdhg,TC-SACP-C,0.03,0.8399048266485384
yoochoose1_64,unpopular,14514,miasrec,TC-SACP-C,0.03,0.5078178110129163
yoochoose1_64,unpopular,14514,srgnn,TC-SACP-C,0.03,0.739758130881248
yoochoose1_64,unpopular,14514,tron,TC-SACP-C,0.03,0.5682376351218114
yoochoose1_64,unpopular,14514,wearec,TC-SACP-C,0.03,0.46005223800493755
yoochoose1_64,unpopular,16571,freqrec,TC-SACP-C,0.03,0.3363447708325879
yoochoose1_64,unpopular,16571,mdhg,TC-SACP-C,0.03,0.1034205159397474
yoochoose1_64,unpopular,16571,miasrec,TC-SACP-C,0.03,0.6650864073848796
yoochoose1_64,unpopular,16571,srgnn,TC-SACP-C,0.03,0.7494901427600272
yoochoose1_64,unpopular,16571,tron,TC-SACP-C,0.03,0.48586486922539124
yoochoose1_64,unpopular,16571,wearec,TC-SACP-C,0.03,0.4969587462878815
yoochoose1_64,unpopular,17290,freqrec,TC-SACP-C,0.03,0.38883323195820957
yoochoose1_64,unpopular,17290,mdhg,TC-SACP-C,0.03,0.9782282013667752
yoochoose1_64,unpopular,17290,miasrec,TC-SACP-C,0.03,0.7138001359619307
yoochoose1_64,unpopular,17290,srgnn,TC-SACP-C,0.03,0.7379870478371319
yoochoose1_64,unpopular,17290,tron,TC-SACP-C,0.03,0.36923435455246223
yoochoose1_64,unpopular,17290,wearec,TC-SACP-C,0.03,0.4565279616444238
yoochoose1_64,unpopular,32070,freqrec,TC-SACP-C,0.03,0.3449676195928298
yoochoose1_64,unpopular,32070,mdhg,TC-SACP-C,0.03,0.7699381015420945
yoochoose1_64,unpopular,32070,miasrec,TC-SACP-C,0.03,0.6317041754624495
yoochoose1_64,unpopular,32070,srgnn,TC-SACP-C,0.03,0.7658055744391571
yoochoose1_64,unpopular,32070,tron,TC-SACP-C,0.03,0.21800548554219026
yoochoose1_64,unpopular,32070,wearec,TC-SACP-C,0.03,0.47513327847150166
yoochoose1_64,unpopular,33739,freqrec,TC-SACP-C,0.03,0.3872589359189953
yoochoose1_64,unpopular,33739,mdhg,TC-SACP-C,0.03,0.12207950194998032
yoochoose1_64,unpopular,33739,miasrec,TC-SACP-C,0.03,0.5824179755984114
yoochoose1_64,unpopular,33739,srgnn,TC-SACP-C,0.03,0.7639092633010126
yoochoose1_64,unpopular,33739,tron,TC-SACP-C,0.03,0.4174210781062331
yoochoose1_64,unpopular,33739,wearec,TC-SACP-C,0.03,0.4691581094135747
yoochoose1_64,unpopular,35833,freqrec,TC-SACP-C,0.03,0.3893162546066049
yoochoose1_64,unpopular,35833,mdhg,TC-SACP-C,0.03,0.09817882571827256
yoochoose1_64,unpopular,35833,miasrec,TC-SACP-C,0.03,0.6244051665533651
yoochoose1_64,unpopular,35833,srgnn,TC-SACP-C,0.03,0.7466993452359655
yoochoose1_64,unpopular,35833,tron,TC-SACP-C,0.03,0.3788609432981374
yoochoose1_64,unpopular,35833,wearec,TC-SACP-C,0.03,0.5135783033382232
yoochoose1_64,unpopular,4092,freqrec,TC-SACP-C,0.03,0.3477763068446098
yoochoose1_64,unpopular,4092,mdhg,TC-SACP-C,0.03,0.8177394540055101
yoochoose1_64,unpopular,4092,miasrec,TC-SACP-C,0.03,0.6697019571362124
yoochoose1_64,unpopular,4092,srgnn,TC-SACP-C,0.03,0.7421732441232245
yoochoose1_64,unpopular,4092,tron,TC-SACP-C,0.03,0.5049387806320922
yoochoose1_64,unpopular,4092,wearec,TC-SACP-C,0.03,0.490017531933164
yoochoose1_64,unpopular,8637,freqrec,TC-SACP-C,0.03,0.44196572328169165
yoochoose1_64,unpopular,8637,mdhg,TC-SACP-C,0.03,0.9164013023721779
yoochoose1_64,unpopular,8637,miasrec,TC-SACP-C,0.03,0.5971412215106086
yoochoose1_64,unpopular,8637,srgnn,TC-SACP-C,0.03,0.7427457154102115
yoochoose1_64,unpopular,8637,tron,TC-SACP-C,0.03,0.34250578133122994
yoochoose1_64,unpopular,8637,wearec,TC-SACP-C,0.03,0.4421982897420301
yoochoose1_64,unpopular,8829,freqrec,TC-SACP-C,0.03,0.3162724963326058
yoochoose1_64,unpopular,8829,mdhg,TC-SACP-C,0.03,0.10145264589072954
yoochoose1_64,unpopular,8829,miasrec,TC-SACP-C,0.03,0.609896597373788
yoochoose1_64,unpopular,8829,srgnn,TC-SACP-C,0.03,0.7448388135532578
yoochoose1_64,unpopular,8829,tron,TC-SACP-C,0.03,0.5078787444203431
yoochoose1_64,unpopular,8829,wearec,TC-SACP-C,0.03,0.5484453826612758
yoochoose1_64,unpopular,1440,freqrec,CREAT,0.03,0.260241869118752
yoochoose1_64,unpopular,1440,mdhg,CREAT,0.03,0.12037997781673763
yoochoose1_64,unpopular,1440,miasrec,CREAT,0.03,0.27983112097033885
yoochoose1_64,unpopular,1440,srgnn,CREAT,0.03,0.2757164835951197
yoochoose1_64,unpopular,1440,tron,CREAT,0.03,0.08789416130362297
yoochoose1_64,unpopular,1440,wearec,CREAT,0.03,0.3282943933593331
yoochoose1_64,unpopular,14514,freqrec,CREAT,0.03,0.22907796343339654
yoochoose1_64,unpopular,14514,mdhg,CREAT,0.03,0.09417152670936349
yoochoose1_64,unpopular,14514,miasrec,CREAT,0.03,0.2758059322337114
yoochoose1_64,unpopular,14514,srgnn,CREAT,0.03,0.2772192207234606
yoochoose1_64,unpopular,14514,tron,CREAT,0.03,0.1452413817829805
yoochoose1_64,unpopular,14514,wearec,CREAT,0.03,0.3383663100647608
yoochoose1_64,unpopular,16571,freqrec,CREAT,0.03,0.2551611864467423
yoochoose1_64,unpopular,16571,mdhg,CREAT,0.03,0.12934273140362804
yoochoose1_64,unpopular,16571,miasrec,CREAT,0.03,0.29673691366417404
yoochoose1_64,unpopular,16571,srgnn,CREAT,0.03,0.2910300905220223
yoochoose1_64,unpopular,16571,tron,CREAT,0.03,0.08540236272699568
yoochoose1_64,unpopular,16571,wearec,CREAT,0.03,0.302193280618269
yoochoose1_64,unpopular,17290,freqrec,CREAT,0.03,0.2835521843357544
yoochoose1_64,unpopular,17290,mdhg,CREAT,0.03,0.1194318222476654
yoochoose1_64,unpopular,17290,miasrec,CREAT,0.03,0.2755196965902179
yoochoose1_64,unpopular,17290,srgnn,CREAT,0.03,0.27716555154030553
yoochoose1_64,unpopular,17290,tron,CREAT,0.03,0.11324238567305452
yoochoose1_64,unpopular,17290,wearec,CREAT,0.03,0.2932484167590969
yoochoose1_64,unpopular,32070,freqrec,CREAT,0.03,0.26231707753407996
yoochoose1_64,unpopular,32070,mdhg,CREAT,0.03,0.11703459873340728
yoochoose1_64,unpopular,32070,miasrec,CREAT,0.03,0.2776664639164192
yoochoose1_64,unpopular,32070,srgnn,CREAT,0.03,0.27723711045117894
yoochoose1_64,unpopular,32070,tron,CREAT,0.03,0.11639746876288475
yoochoose1_64,unpopular,32070,wearec,CREAT,0.03,0.3601023292425489
yoochoose1_64,unpopular,33739,freqrec,CREAT,0.03,0.3002433002969695
yoochoose1_64,unpopular,33739,mdhg,CREAT,0.03,0.10538838598876525
yoochoose1_64,unpopular,33739,miasrec,CREAT,0.03,0.29092275215571217
yoochoose1_64,unpopular,33739,srgnn,CREAT,0.03,0.29230026119002467
yoochoose1_64,unpopular,33739,tron,CREAT,0.03,0.08038291235681122
yoochoose1_64,unpopular,33739,wearec,CREAT,0.03,0.28097606354431287
yoochoose1_64,unpopular,35833,freqrec,CREAT,0.03,0.37543382589716984
yoochoose1_64,unpopular,35833,mdhg,CREAT,0.03,0.08544133958281155
yoochoose1_64,unpopular,35833,miasrec,CREAT,0.03,0.4421267308311567
yoochoose1_64,unpopular,35833,srgnn,CREAT,0.03,0.6033668467565924
yoochoose1_64,unpopular,35833,tron,CREAT,0.03,0.03373787713102558
yoochoose1_64,unpopular,35833,wearec,CREAT,0.03,0.5197860388564886
yoochoose1_64,unpopular,4092,freqrec,CREAT,0.03,0.2812980786432431
yoochoose1_64,unpopular,4092,mdhg,CREAT,0.03,0.10227557336577338
yoochoose1_64,unpopular,4092,miasrec,CREAT,0.03,0.2743389745608072
yoochoose1_64,unpopular,4092,srgnn,CREAT,0.03,0.2803857025296075
yoochoose1_64,unpopular,4092,tron,CREAT,0.03,0.06007206496602908
yoochoose1_64,unpopular,4092,wearec,CREAT,0.03,0.470159934165802
yoochoose1_64,unpopular,8637,freqrec,CREAT,0.03,0.2539446849618949
yoochoose1_64,unpopular,8637,mdhg,CREAT,0.03,0.12828723746824575
yoochoose1_64,unpopular,8637,miasrec,CREAT,0.03,0.29541307381301657
yoochoose1_64,unpopular,8637,srgnn,CREAT,0.03,0.28453611936026335
yoochoose1_64,unpopular,8637,tron,CREAT,0.03,0.07435957191258985
yoochoose1_64,unpopular,8637,wearec,CREAT,0.03,0.3436437797416723
yoochoose1_64,unpopular,8829,freqrec,CREAT,0.03,0.2931947475759419
yoochoose1_64,unpopular,8829,mdhg,CREAT,0.03,0.11907402769329851
yoochoose1_64,unpopular,8829,miasrec,CREAT,0.03,0.30172814769759204
yoochoose1_64,unpopular,8829,srgnn,CREAT,0.03,0.2862714229489427
yoochoose1_64,unpopular,8829,tron,CREAT,0.03,0.050965347865837264
yoochoose1_64,unpopular,8829,wearec,CREAT,0.03,0.3280618268989946
yoochoose1_64,unpopular,1440,freqrec,TC-SACP-G,0.03,0.3583312461984329
yoochoose1_64,unpopular,1440,mdhg,TC-SACP-G,0.03,0.9999284410891266
yoochoose1_64,unpopular,1440,miasrec,TC-SACP-G,0.03,0.6197180578911589
yoochoose1_64,unpopular,1440,srgnn,TC-SACP-G,0.03,0.6309885863537157
yoochoose1_64,unpopular,1440,tron,TC-SACP-G,0.03,0.4351146406611333
yoochoose1_64,unpopular,1440,wearec,TC-SACP-G,0.03,0.45388028194210883
yoochoose1_64,unpopular,14514,freqrec,TC-SACP-G,0.03,0.3622848760241869
yoochoose1_64,unpopular,14514,mdhg,TC-SACP-G,0.03,0.981072668073992
yoochoose1_64,unpopular,14514,miasrec,TC-SACP-G,0.03,0.6204336469998927
yoochoose1_64,unpopular,14514,srgnn,TC-SACP-G,0.03,0.6291101649432895
yoochoose1_64,unpopular,14514,tron,TC-SACP-G,0.03,0.47756484950612194
yoochoose1_64,unpopular,14514,wearec,TC-SACP-G,0.03,0.41280546710079075
yoochoose1_64,unpopular,16571,freqrec,TC-SACP-G,0.03,0.41087337650720956
yoochoose1_64,unpopular,16571,mdhg,TC-SACP-G,0.03,0.1661419013202619
yoochoose1_64,unpopular,16571,miasrec,TC-SACP-G,0.03,0.576890049733443
yoochoose1_64,unpopular,16571,srgnn,TC-SACP-G,0.03,0.623206554796236
yoochoose1_64,unpopular,16571,tron,TC-SACP-G,0.03,0.46718534320491906
yoochoose1_64,unpopular,16571,wearec,TC-SACP-G,0.03,0.5808615692869155
yoochoose1_64,unpopular,17290,freqrec,TC-SACP-G,0.03,0.3343411213281334
yoochoose1_64,unpopular,17290,mdhg,TC-SACP-G,0.03,0.9973880997531217
yoochoose1_64,unpopular,17290,miasrec,TC-SACP-G,0.03,0.5428995670685892
yoochoose1_64,unpopular,17290,srgnn,TC-SACP-G,0.03,0.6450320226126158
yoochoose1_64,unpopular,17290,tron,TC-SACP-G,0.03,0.46763350841654266
yoochoose1_64,unpopular,17290,wearec,TC-SACP-G,0.03,0.6202726394504275
yoochoose1_64,unpopular,32070,freqrec,TC-SACP-G,0.03,0.38768828938423555
yoochoose1_64,unpopular,32070,mdhg,TC-SACP-G,0.03,0.9901785394826291
yoochoose1_64,unpopular,32070,miasrec,TC-SACP-G,0.03,0.5655300726322945
yoochoose1_64,unpopular,32070,srgnn,TC-SACP-G,0.03,0.6177501878421411
yoochoose1_64,unpopular,32070,tron,TC-SACP-G,0.03,0.4405105498090816
yoochoose1_64,unpopular,32070,wearec,TC-SACP-G,0.03,0.5020930981430463
yoochoose1_64,unpopular,33739,freqrec,TC-SACP-G,0.03,0.38940570324519663
yoochoose1_64,unpopular,33739,mdhg,TC-SACP-G,0.03,0.969175999141293
yoochoose1_64,unpopular,33739,miasrec,TC-SACP-G,0.03,0.6065869977458943
yoochoose1_64,unpopular,33739,srgnn,TC-SACP-G,0.03,0.6104511789330567
yoochoose1_64,unpopular,33739,tron,TC-SACP-G,0.03,0.46368965455425487
yoochoose1_64,unpopular,33739,wearec,TC-SACP-G,0.03,0.472968621417582
yoochoose1_64,unpopular,35833,freqrec,TC-SACP-G,0.03,0.3208880460839386
yoochoose1_64,unpopular,35833,mdhg,TC-SACP-G,0.03,0.16657125478550217
yoochoose1_64,unpopular,35833,miasrec,TC-SACP-G,0.03,0.5243658091523847
yoochoose1_64,unpopular,35833,srgnn,TC-SACP-G,0.03,0.619413932519947
yoochoose1_64,unpopular,35833,tron,TC-SACP-G,0.03,0.44823691805747273
yoochoose1_64,unpopular,35833,wearec,TC-SACP-G,0.03,0.45291423664531827
yoochoose1_64,unpopular,4092,freqrec,TC-SACP-G,0.03,0.34847400622562524
yoochoose1_64,unpopular,4092,mdhg,TC-SACP-G,0.03,0.9611077319403198
yoochoose1_64,unpopular,4092,miasrec,TC-SACP-G,0.03,0.6153350746001646
yoochoose1_64,unpopular,4092,srgnn,TC-SACP-G,0.03,0.6323124262048732
yoochoose1_64,unpopular,4092,tron,TC-SACP-G,0.03,0.4524138178298048
yoochoose1_64,unpopular,4092,wearec,TC-SACP-G,0.03,0.48452538552363233
yoochoose1_64,unpopular,8637,freqrec,TC-SACP-G,0.03,0.36092525671759274
yoochoose1_64,unpopular,8637,mdhg,TC-SACP-G,0.03,0.9996243157179148
yoochoose1_64,unpopular,8637,miasrec,TC-SACP-G,0.03,0.5720598232494901
yoochoose1_64,unpopular,8637,srgnn,TC-SACP-G,0.03,0.6089484418047157
yoochoose1_64,unpopular,8637,tron,TC-SACP-G,0.03,0.4494738540415539
yoochoose1_64,unpopular,8637,wearec,TC-SACP-G,0.03,0.4927009910909156
yoochoose1_64,unpopular,8829,freqrec,TC-SACP-G,0.03,0.4078857919782461
yoochoose1_64,unpopular,8829,mdhg,TC-SACP-G,0.03,0.1594511431536012
yoochoose1_64,unpopular,8829,miasrec,TC-SACP-G,0.03,0.5047407778453612
yoochoose1_64,unpopular,8829,srgnn,TC-SACP-G,0.03,0.6070342409388529
yoochoose1_64,unpopular,8829,tron,TC-SACP-G,0.03,0.45114102862879374
yoochoose1_64,unpopular,8829,wearec,TC-SACP-G,0.03,0.4108912662349279
yoochoose1_64,unpopular,1440,freqrec,Poisoning-SSL,0.03,0.33654155783748974
yoochoose1_64,unpopular,1440,mdhg,Poisoning-SSL,0.03,0.9937385952985796
yoochoose1_64,unpopular,1440,miasrec,Poisoning-SSL,0.03,0.372374682457333
yoochoose1_64,unpopular,1440,srgnn,Poisoning-SSL,0.03,0.38318007799921283
yoochoose1_64,unpopular,1440,tron,Poisoning-SSL,0.03,0.37054299697040316
yoochoose1_64,unpopular,1440,wearec,Poisoning-SSL,0.03,0.4062220473004401
yoochoose1_64,unpopular,14514,freqrec,Poisoning-SSL,0.03,0.1455508247164478
yoochoose1_64,unpopular,14514,mdhg,Poisoning-SSL,0.03,0.040180328455400906
yoochoose1_64,unpopular,14514,miasrec,Poisoning-SSL,0.03,0.23355039536298258
yoochoose1_64,unpopular,14514,srgnn,Poisoning-SSL,0.03,0.23301370353143225
yoochoose1_64,unpopular,14514,tron,Poisoning-SSL,0.03,0.4555151210942402
yoochoose1_64,unpopular,14514,wearec,Poisoning-SSL,0.03,0.11921714551504527
yoochoose1_64,unpopular,16571,freqrec,Poisoning-SSL,0.03,0.11655157608501199
yoochoose1_64,unpopular,16571,mdhg,Poisoning-SSL,0.03,0.027246055315038105
yoochoose1_64,unpopular,16571,miasrec,Poisoning-SSL,0.03,0.23918565959426097
yoochoose1_64,unpopular,16571,srgnn,Poisoning-SSL,0.03,0.18165229525206628
yoochoose1_64,unpopular,16571,tron,Poisoning-SSL,0.03,0.3780721725256799
yoochoose1_64,unpopular,16571,wearec,Poisoning-SSL,0.03,0.1620809331281978
yoochoose1_64,unpopular,17290,freqrec,Poisoning-SSL,0.03,0.40879816809188163
yoochoose1_64,unpopular,17290,mdhg,Poisoning-SSL,0.03,0.21217217073956135
yoochoose1_64,unpopular,17290,miasrec,Poisoning-SSL,0.03,0.5178360585351891
yoochoose1_64,unpopular,17290,srgnn,Poisoning-SSL,0.03,0.3827507245339726
yoochoose1_64,unpopular,17290,tron,Poisoning-SSL,0.03,0.5532151372281878
yoochoose1_64,unpopular,17290,wearec,Poisoning-SSL,0.03,0.5334359011055851
yoochoose1_64,unpopular,32070,freqrec,Poisoning-SSL,0.03,0.059751690579269386
yoochoose1_64,unpopular,32070,mdhg,Poisoning-SSL,0.03,0.9980142402232638
yoochoose1_64,unpopular,32070,miasrec,Poisoning-SSL,0.03,0.06830298042863787
yoochoose1_64,unpopular,32070,srgnn,Poisoning-SSL,0.03,0.1328491180364235
yoochoose1_64,unpopular,32070,tron,Poisoning-SSL,0.03,0.3566678020185361
yoochoose1_64,unpopular,32070,wearec,Poisoning-SSL,0.03,0.06134387634620201
yoochoose1_64,unpopular,33739,freqrec,Poisoning-SSL,0.03,0.00019678700490178538
yoochoose1_64,unpopular,33739,mdhg,Poisoning-SSL,0.03,0.0002683459157751619
yoochoose1_64,unpopular,33739,miasrec,Poisoning-SSL,0.03,0.000429353465240259
yoochoose1_64,unpopular,33739,srgnn,Poisoning-SSL,0.03,0.002003649504454542
yoochoose1_64,unpopular,33739,tron,Poisoning-SSL,0.03,0
yoochoose1_64,unpopular,33739,wearec,Poisoning-SSL,0.03,0.00003577945543668825
yoochoose1_64,unpopular,35833,freqrec,Poisoning-SSL,0.03,0.188915524705714
yoochoose1_64,unpopular,35833,mdhg,Poisoning-SSL,0.03,0.048105477834627354
yoochoose1_64,unpopular,35833,miasrec,Poisoning-SSL,0.03,0.32273068803892807
yoochoose1_64,unpopular,35833,srgnn,Poisoning-SSL,0.03,0.25965150810404664
yoochoose1_64,unpopular,35833,tron,Poisoning-SSL,0.03,0.21004607138375492
yoochoose1_64,unpopular,35833,wearec,Poisoning-SSL,0.03,0.19718057891158897
yoochoose1_64,unpopular,4092,freqrec,Poisoning-SSL,0.03,0.2925507173780815
yoochoose1_64,unpopular,4092,mdhg,Poisoning-SSL,0.03,0.1837811728505492
yoochoose1_64,unpopular,4092,miasrec,Poisoning-SSL,0.03,0.34713227664674945
yoochoose1_64,unpopular,4092,srgnn,Poisoning-SSL,0.03,0.3656839242906723
yoochoose1_64,unpopular,4092,tron,Poisoning-SSL,0.03,0.550579925783841
yoochoose1_64,unpopular,4092,wearec,Poisoning-SSL,0.03,0.3667751976814913
yoochoose1_64,unpopular,8637,freqrec,Poisoning-SSL,0.03,0.09859028945579448
yoochoose1_64,unpopular,8637,mdhg,Poisoning-SSL,0.03,0.023202976850692333
yoochoose1_64,unpopular,8637,miasrec,Poisoning-SSL,0.03,0.40470142044438084
yoochoose1_64,unpopular,8637,srgnn,Poisoning-SSL,0.03,0.2877562703495653
yoochoose1_64,unpopular,8637,tron,Poisoning-SSL,0.03,0.40311564455120735
yoochoose1_64,unpopular,8637,wearec,Poisoning-SSL,0.03,0.12063043400479445
yoochoose1_64,unpopular,8829,freqrec,Poisoning-SSL,0.03,0.14381552112776844
yoochoose1_64,unpopular,8829,mdhg,Poisoning-SSL,0.03,0.059662241940677666
yoochoose1_64,unpopular,8829,miasrec,Poisoning-SSL,0.03,0.19530215750116284
yoochoose1_64,unpopular,8829,srgnn,Poisoning-SSL,0.03,0.20057962717807434
yoochoose1_64,unpopular,8829,tron,Poisoning-SSL,0.03,0.3661689045049567
yoochoose1_64,unpopular,8829,wearec,Poisoning-SSL,0.03,0.13868116927260368
yoochoose1_64,unpopular,1440,freqrec,DPSBR,0.03,0.34716805610218615
yoochoose1_64,unpopular,1440,mdhg,DPSBR,0.03,0.9937564850262979
yoochoose1_64,unpopular,1440,miasrec,DPSBR,0.03,0.5902715660667645
yoochoose1_64,unpopular,1440,srgnn,DPSBR,0.03,0.5990733121041898
yoochoose1_64,unpopular,1440,tron,DPSBR,0.03,0.5056020651452952
yoochoose1_64,unpopular,1440,wearec,DPSBR,0.03,0.4382625496439944
yoochoose1_64,unpopular,14514,freqrec,DPSBR,0.03,0.3354860639021074
yoochoose1_64,unpopular,14514,mdhg,DPSBR,0.03,0.9885863537156965
yoochoose1_64,unpopular,14514,miasrec,DPSBR,0.03,0.438709792836953
yoochoose1_64,unpopular,14514,srgnn,DPSBR,0.03,0.5920247593831622
yoochoose1_64,unpopular,14514,tron,DPSBR,0.03,0.5591846978470143
yoochoose1_64,unpopular,14514,wearec,DPSBR,0.03,0.4610540627571648
yoochoose1_64,unpopular,16571,freqrec,DPSBR,0.03,0.35495008765966585
yoochoose1_64,unpopular,16571,mdhg,DPSBR,0.03,0.17451429389244696
yoochoose1_64,unpopular,16571,miasrec,DPSBR,0.03,0.6093599055422376
yoochoose1_64,unpopular,16571,srgnn,DPSBR,0.03,0.5930444738631078
yoochoose1_64,unpopular,16571,tron,DPSBR,0.03,0.5285660505888891
yoochoose1_64,unpopular,16571,wearec,DPSBR,0.03,0.46064259901964294
yoochoose1_64,unpopular,17290,freqrec,DPSBR,0.03,0.3666141901320262
yoochoose1_64,unpopular,17290,mdhg,DPSBR,0.03,0.17628537693656302
yoochoose1_64,unpopular,17290,miasrec,DPSBR,0.03,0.5093205481412573
yoochoose1_64,unpopular,17290,srgnn,DPSBR,0.03,0.5787326916884326
yoochoose1_64,unpopular,17290,tron,DPSBR,0.03,0.5210906548590072
yoochoose1_64,unpopular,17290,wearec,DPSBR,0.03,0.48565243836988803
yoochoose1_64,unpopular,32070,freqrec,DPSBR,0.03,0.3862750008944864
yoochoose1_64,unpopular,32070,mdhg,DPSBR,0.03,0.9835951196822784
yoochoose1_64,unpopular,32070,miasrec,DPSBR,0.03,0.5102865934380478
yoochoose1_64,unpopular,32070,srgnn,DPSBR,0.03,0.5802890979999284
yoochoose1_64,unpopular,32070,tron,DPSBR,0.03,0.534428051556926
yoochoose1_64,unpopular,32070,wearec,DPSBR,0.03,0.5049733443056996
yoochoose1_64,unpopular,33739,freqrec,DPSBR,0.03,0.3586890407527997
yoochoose1_64,unpopular,33739,mdhg,DPSBR,0.03,0.16834233782961824
yoochoose1_64,unpopular,33739,miasrec,DPSBR,0.03,0.517156248881892
yoochoose1_64,unpopular,33739,srgnn,DPSBR,0.03,0.5757808866149057
yoochoose1_64,unpopular,33739,tron,DPSBR,0.03,0.5491995769320402
yoochoose1_64,unpopular,33739,wearec,DPSBR,0.03,0.5083008336613116
yoochoose1_64,unpopular,35833,freqrec,DPSBR,0.03,0.3510501270170668
yoochoose1_64,unpopular,35833,mdhg,DPSBR,0.03,0.17658950230777487
yoochoose1_64,unpopular,35833,miasrec,DPSBR,0.03,0.50561737450356
yoochoose1_64,unpopular,35833,srgnn,DPSBR,0.03,0.5899495509678343
yoochoose1_64,unpopular,35833,tron,DPSBR,0.03,0.5313984547263503
yoochoose1_64,unpopular,35833,wearec,DPSBR,0.03,0.4329135210562095
yoochoose1_64,unpopular,4092,freqrec,DPSBR,0.03,0.37826040287666823
yoochoose1_64,unpopular,4092,mdhg,DPSBR,0.03,0.17462163225875701
yoochoose1_64,unpopular,4092,miasrec,DPSBR,0.03,0.6477512612258042
yoochoose1_64,unpopular,4092,srgnn,DPSBR,0.03,0.5857991341371784
